DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PORTEL,Amazônia,6.0,0.0,0.77,-3.31513,-50.5046,7.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PACAJÁ,Amazônia,7.0,0.0,0.75,-3.3966,-50.23548,387.1
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,MEDICILÂNDIA,Amazônia,16.0,0.0,1.0,-2.807,-53.04313,23.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,URUARÁ,Amazônia,15.0,0.0,1.0,-3.25973,-53.62746,50.4
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,TURILÂNDIA,Amazônia,18.0,0.0,1.0,-2.34673,-45.53442,15.9
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,JURUTI,Amazônia,5.0,0.0,0.65,-2.24691,-55.87685,23.9
2024/12/01 17:45:00,AQUA_M-T,Brasil,AMAPÁ,PRACUÚBA,Amazônia,17.0,0.0,0.87,1.68189,-50.667,7.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,PRAINHA,Amazônia,25.0,0.44,0.94,-2.45945,-53.63923,52.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,IGARAPÉ-MIRI,Amazônia,2.0,7.63,0.05,-2.03709,-48.95395,11.0
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,ZÉ DOCA,Amazônia,6.0,0.0,1.0,-3.29764,-45.65946,11.7
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,VISEU,Amazônia,6.0,0.2,0.92,-1.81507,-46.64472,180.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,MARANHÃO,BOM JARDIM,Amazônia,5.0,0.92,0.89,-3.9139,-46.57862,38.3
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia,5.0,0.0,1.0,-4.89564,-50.65819,28.9
2024/12/01 17:43:00,AQUA_M-T,Brasil,PARÁ,ITUPIRANGA,Amazônia,6.0,0.0,1.0,-5.21532,-50.11839,7.0
2024/12/01 17:45:00,AQUA_M-T,Brasil,PARÁ,GURUPÁ,Amazônia,6.0,0.7,0.99,-1.36467,-51.86926,10.9
2024/12/01 19:19:00,AQUA_M-T,Brasil,ACRE,RODRIGUES ALVES,Amazônia,0.0,0.0,0.05,-7.77237,-73.02036,7.6
2024/12/01 19:19:00,AQUA_M-T,Brasil,ACRE,BRASILÉIA,Amazônia,2.0,0.0,0.02,-10.84455,-69.56117,15.5
2024/12/01 19:19:00,AQUA_M-T,Brasil,ACRE,MÂNCIO LIMA,Amazônia,0.0,0.0,0.0,-7.64031,-73.13361,9.9
2024/12/02 16:43:00,AQUA_M-T,Brasil,MARANHÃO,GUIMARÃES,Amazônia,,,0.0,-2.10071,-44.5794,54.4
